time,open,high,low,close,MA,MA,8,13,21,55,100,200,Plot,Volume,Volume MA,Developing Poc,Developing VA High,Developing VA Low,EMA,MA,K,D,RSI
2014-04-30T00:00:00Z,5732139952.146004,5812031373.279542,5539739755.103593,5742958681.010107,NaN,NaN,5848152269.362155,5919772295.858202,5997367385.402489,6592066056.313017,NaN,NaN,NaN,13384705.981920559,20255262.105647273,NaN,NaN,NaN,NaN,NaN,24.46236696093266,17.951352775780254,44.509182016989605
2014-05-01T00:00:00Z,5747681243.117663,5965942064.348829,5732156599.069757,5900449064.243926,NaN,NaN,5859773779.335882,5917011834.199019,5988556628.933529,6567365449.453406,NaN,NaN,NaN,13384705.981920559,20099261.96743578,NaN,NaN,NaN,NaN,NaN,37.611686010070336,25.166803333991197,47.56123451275821
2014-05-02T00:00:00Z,5900449064.243926,5926803927.605944,5685726237.284859,5816428173.896797,NaN,NaN,5850141422.571641,5902642739.870131,5972908587.566553,6540546261.04067,NaN,NaN,NaN,13384705.981920559,19943261.829224285,NaN,NaN,NaN,NaN,NaN,44.79487410935828,35.62297569345376,46.104331879482324
2014-05-03T00:00:00Z,5781618734.112271,5814141028.902112,5509036289.793091,5625530978.89572,NaN,NaN,5800227990.643659,5863055345.445214,5941328804.960114,6507867143.821208,NaN,NaN,NaN,13384705.981920559,19641427.504221924,NaN,NaN,NaN,NaN,NaN,40.74358087663642,41.05004699868835,42.88972670482611
2014-05-04T00:00:00Z,5627065988.209268,5680710896.67598,5505122145.727455,5617011559.827867,NaN,NaN,5759513228.2401495,5827906233.214165,5911845419.0390005,6476050872.964303,NaN,NaN,NaN,12450618.466158547,19292888.80343146,NaN,NaN,NaN,NaN,NaN,28.65560710949879,38.0646873651645,42.74648107093254
2014-05-05T00:00:00Z,5588891603.299944,5707816018.289658,5444630992.326878,5550868393.993679,NaN,NaN,5713147709.518712,5788329399.039809,5879029325.853063,6443008641.572495,NaN,NaN,NaN,12450618.466158547,18944350.102640998,NaN,NaN,NaN,NaN,NaN,17.302189552100447,28.900459179411886,41.58522798493146
2014-05-06T00:00:00Z,5535068382.121093,5566461807.453613,5385724465.989078,5487628757.033322,NaN,NaN,5663032386.744181,5745372164.467454,5843447455.960359,6408887931.410382,NaN,NaN,NaN,12450618.466158547,18595811.401850536,NaN,NaN,NaN,NaN,NaN,11.157214864523526,19.038337175374256,40.45367836542202
2014-05-07T00:00:00Z,5501528893.332919,5797369658.270254,5457006416.510193,5642717165.247201,NaN,NaN,5658517893.078185,5730707164.578846,5825199247.713708,6381524689.761697,NaN,NaN,NaN,12450618.466158547,18247272.701060075,NaN,NaN,NaN,NaN,NaN,15.44425916942115,14.634554528681713,44.44599127087051
2014-05-08T00:00:00Z,5661430543.484003,5773085153.536542,5609932991.564037,5612705213.182283,NaN,NaN,5648337297.545762,5713849742.950766,5805881608.210851,6354066851.312432,NaN,NaN,NaN,12450618.466158547,17898734.000269614,NaN,NaN,NaN,NaN,NaN,28.38335033773859,18.328274790561093,43.833534119324874
2014-05-09T00:00:00Z,5637198043.626614,5864991186.079936,5610803291.25765,5804025985.22659,NaN,NaN,5682934783.697057,5726732063.275884,5805712915.212281,6334422534.66651,NaN,NaN,NaN,12450618.466158547,17550195.29947915,NaN,NaN,NaN,NaN,NaN,60.87694166140863,34.90151705618946,48.68772599675816
2014-05-10T00:00:00Z,5808652310.550333,5895762972.2984085,5768615879.985107,5842346149.9099045,NaN,NaN,5718359531.744356,5743248361.366458,5809043209.2757015,6316848378.06806,NaN,NaN,NaN,12450618.466158547,16868388.699078597,NaN,NaN,NaN,NaN,NaN,83.29985361798988,57.52004853904571,49.6267776891519
2014-05-11T00:00:00Z,5886852002.31339,5895095537.7202,5522195391.769502,5658851002.155987,NaN,NaN,5705135414.058052,5731191595.764962,5795389372.264818,6293348471.785486,NaN,NaN,NaN,9829607.178540261,16055531.534297127,NaN,NaN,NaN,NaN,NaN,84.44882206408722,76.20853911449525,45.34720269493817
2014-05-12T00:00:00Z,5628884813.89457,5708660747.373242,5547031346.025897,5691233421.43843,NaN,NaN,5702046082.364802,5725483285.146886,5785920649.4624195,6271844362.84452,NaN,NaN,NaN,9829607.178540261,15242674.369515657,NaN,NaN,NaN,NaN,NaN,72.09999577187203,79.94955715131638,46.22846738585259
2014-05-13T00:00:00Z,5689383180.781251,5695308031.090246,5536095974.648911,5647598802.636895,NaN,NaN,5689946686.869712,5714356930.502602,5773345936.114645,6249549878.55139,NaN,NaN,NaN,9829607.178540261,14429817.204734188,NaN,NaN,NaN,NaN,NaN,55.91031693346616,70.81971158980848,45.17149172903236
2014-05-14T00:00:00Z,5647316633.092454,5794882773.977148,5635016009.373563,5740839752.549646,NaN,NaN,5701256257.020808,5718140190.795036,5770390828.517827,6231381659.765614,NaN,NaN,NaN,9829607.178540261,13616960.03995272,NaN,NaN,NaN,NaN,NaN,65.23079685412567,64.41370318648796,47.912133336649354
2014-05-15T00:00:00Z,5716811831.734104,5843056007.308806,5711804516.541299,5750440754.683209,NaN,NaN,5712186145.390231,5722754557.064775,5768577185.441953,6214205198.869813,NaN,NaN,NaN,9829607.178540261,12804102.875171248,NaN,NaN,NaN,NaN,NaN,72.3922966429349,64.51113681017559,48.19926185194112
2014-05-16T00:00:00Z,5751170664.304348,5834989205.272066,5720718832.323082,5761947553.477861,NaN,NaN,5723244236.076371,5728353556.55236,5767974491.627035,6198053140.105815,NaN,NaN,NaN,9829607.178540261,11991245.710389776,NaN,NaN,NaN,NaN,NaN,84.72443576278751,74.11584308661604,48.56520983964624
2014-05-17T00:00:00Z,5767828162.616251,5820361028.938129,5727495438.535602,5782107712.550627,NaN,NaN,5736325008.626205,5736032721.694969,5769259329.892817,6183197946.264558,NaN,NaN,NaN,9829607.178540261,11813490.77022076,NaN,NaN,NaN,NaN,NaN,89.55612995009501,82.22428745193913,49.24178165711116
2014-05-18T00:00:00Z,5795755054.279791,5834826261.574235,5733262557.641034,5775347857.246125,NaN,NaN,5744996752.763966,5741649169.630849,5769812832.379481,6168631871.656756,NaN,NaN,NaN,5502328.632610519,11419371.902755259,NaN,NaN,NaN,NaN,NaN,92.49854392349214,88.92636987879155,49.00899352082619
2014-05-19T00:00:00Z,5775347876.452028,5819632727.546146,5702529756.364423,5794870838.081416,NaN,NaN,5756079882.83451,5749252265.123787,5772090832.897839,6155283263.31478,NaN,NaN,NaN,5502328.632610519,11025253.035289757,NaN,NaN,NaN,NaN,NaN,96.35608364204536,92.80358583854418,49.74787524711395
2014-05-20T00:00:00Z,5795789290.590662,6467363838.184771,5772179409.329238,6317085028.766337,NaN,NaN,5880747693.041583,5830371231.358437,5821635759.794975,6161061897.795193,NaN,NaN,NaN,5502328.632610519,10631134.167824255,NaN,NaN,NaN,NaN,NaN,97.75508746999112,95.53657167850956,64.54665202703671
2014-05-21T00:00:00Z,6317274140.198502,6456002294.3392515,6286947261.725277,6384175403.493968,NaN,NaN,5992620517.586557,5909486113.092084,5872775727.403975,6169030237.284434,NaN,NaN,NaN,5502328.632610519,10237015.300358754,NaN,NaN,NaN,NaN,NaN,100,98.0370570373455,65.93462434476513
2014-05-22T00:00:00Z,6383626652.389541,6864244332.812506,6346026346.137997,6859142719.765417,NaN,NaN,6185181006.959638,6045151342.616846,5962445453.982287,6193677111.658755,NaN,NaN,NaN,5502328.632610519,9842896.43289325,NaN,NaN,NaN,NaN,NaN,100,99.2516958233304,73.76514182588748
2014-05-23T00:00:00Z,6857071011.84747,7099008064.571779,6705382772.667367,6784842900.241718,NaN,NaN,6318439205.466766,6150821565.134685,6037208858.18769,6214790175.536718,NaN,NaN,6318439205.466766,5502328.632610519,9448777.565427748,NaN,NaN,NaN,NaN,NaN,96.79412972898648,98.93137657632883,71.01511584232937
2014-05-24T00:00:00Z,6784480793.09178,6858965329.452114,6663914128.515553,6840218089.250667,NaN,NaN,6434390068.529856,6249306782.86554,6110209697.375233,6237126886.7407875,NaN,NaN,NaN,5502328.632610519,9101363.073750349,NaN,NaN,NaN,NaN,NaN,94.56994848099153,97.121359403326,71.85721801517286
2014-05-25T00:00:00Z,6856645581.065139,7618780308.552199,6829746246.90956,7449311246.951801,NaN,NaN,6659928108.179177,6420735992.02072,6231946201.882194,6280419185.319753,NaN,NaN,NaN,30194416.08508899,9988552.954696871,NaN,NaN,NaN,NaN,NaN,94.56994848099153,95.31134223032318,79.06274987675715
2014-05-26T00:00:00Z,7445532093.676415,7708218519.47845,7317515960.43639,7535617118.368561,NaN,NaN,6854525665.999041,6580004724.356126,6350461739.744591,6325247682.928638,NaN,NaN,NaN,30194416.08508899,10875742.835643394,NaN,NaN,NaN,NaN,NaN,97.77581875200504,95.6385719046627,79.8500045954946
2014-05-27T00:00:00Z,7532458515.810441,7715089806.541966,7112205606.922519,7415652360.414237,NaN,NaN,6979220486.980195,6699382958.078713,6447297250.714559,6364190707.124553,NaN,NaN,NaN,30194416.08508899,11762932.716589916,NaN,NaN,NaN,NaN,NaN,95.5592102232182,95.96832581873826,75.595123430141
2014-05-28T00:00:00Z,7414744283.005366,7541588987.318156,7278671320.948719,7501036178.490862,NaN,NaN,7095179529.538121,6813904846.709021,6543091698.694222,6404792331.101921,NaN,NaN,NaN,30194416.08508899,12650122.597536441,NaN,NaN,NaN,NaN,NaN,92.08670270389308,95.1405772263721,76.55278133041817
2014-05-29T00:00:00Z,7501998606.963038,7535783525.855829,7229875002.439568,7406149834.250466,NaN,NaN,7164284041.69642,6898511273.500656,6621551529.199335,6440555099.071512,NaN,NaN,NaN,30194416.08508899,13537312.478482962,NaN,NaN,NaN,NaN,NaN,84.9149158112114,90.8536095794409,73.1189681663877
2014-05-30T00:00:00Z,7408206549.16092,8159052187.118077,7342968244.972648,8032977123.326725,NaN,NaN,7357326948.725376,7060577823.475809,6749862946.84728,6497427314.223484,NaN,NaN,NaN,30194416.08508899,14424502.359429484,NaN,NaN,NaN,NaN,NaN,89.10915562129561,88.70359137880003,79.62188908789321
