date,mktcap,vol,open_price,close_price
2021-10-04,6202437,830901,0.00774662,0.00817625
2021-10-03,6206706,803532,0.00777220,0.00774662
2021-10-02,5992018,752644,0.00749672,0.00777220
2021-10-01,5579816,839478,0.00697112,0.00749672
2021-09-30,5701697,1145513,0.00722392,0.00697112
2021-09-29,5143302,1548659,0.00640052,0.00722392
2021-09-28,5555316,1260756,0.00694967,0.00640052
2021-09-27,5259919,1850932,0.00657777,0.00694967
2021-09-26,6851546,1247425,0.00856087,0.00657777
2021-09-25,7773935,1717645,0.00974588,0.00856087
2021-09-24,8772027,1010567,0.01095523,0.00974588
2021-09-23,8720937,1071822,0.01095902,0.01095523
2021-09-22,8020274,1172783,0.01013187,0.01095902
2021-09-21,9058714,1239015,0.01133069,0.01013187
2021-09-20,10171182,922009,0.01268712,0.01133069
2021-09-19,10166563,786730,0.01270086,0.01268712
2021-09-18,9997206,923145,0.01249049,0.01270086
2021-09-17,10138903,1662448,0.01265313,0.01249049
2021-09-16,10365259,1206398,0.01291888,0.01265313
2021-09-15,10421860,945474,0.01302512,0.01291888
2021-09-14,10270538,1328124,0.01282836,0.01302512
2021-09-13,10549002,1653302,0.01316146,0.01282836
2021-09-12,10569421,4753884,0.01321178,0.01316146
2021-09-11,9506629,1243376,0.01188246,0.01321178
2021-09-10,10071977,1245537,0.01258576,0.01188246
2021-09-09,10411660,1885936,0.01298330,0.01258576
2021-09-08,10110892,2383874,0.01267062,0.01298330
2021-09-07,12614416,3564141,0.01579802,0.01267062
2021-09-06,12560082,4174281,0.01563571,0.01579802
2021-09-05,11206014,1612506,0.01400815,0.01563571
2021-09-04,10792695,1350712,0.01351999,0.01400815
2021-09-03,10825413,1573114,0.01353268,0.01351999
2021-09-02,10949460,1409276,0.01372275,0.01353268
2021-09-01,10529106,1374661,0.01313081,0.01372275
2021-08-31,10458203,1098505,0.01309044,0.01313081
2021-08-30,10766339,1406172,0.01350601,0.01309044
2021-08-29,10783716,1628126,0.01347097,0.01350601
2021-08-28,11172144,3569266,0.01395102,0.01347097
2021-08-27,10871398,1644905,0.01354606,0.01395102
2021-08-26,11392846,1680117,0.01424106,0.01354606
2021-08-25,11507108,1934513,0.01428983,0.01424106
2021-08-24,12208483,1637511,0.01524495,0.01428983
2021-08-23,11915286,1678208,0.01489427,0.01524495
2021-08-22,11953937,1388875,0.01482426,0.01489427
2021-08-21,12188294,2032506,0.01529716,0.01482426
2021-08-20,11698716,4713441,0.01471425,0.01529716
2021-08-19,11788711,2861541,0.01468190,0.01471425
2021-08-18,11897599,1828688,0.01479922,0.01468190
2021-08-17,12856743,2825322,0.01609212,0.01479922
2021-08-16,12903347,5319444,0.01612894,0.01609212
2021-08-15,12204777,2019359,0.01521140,0.01612894
2021-08-14,12888105,4035512,0.01611994,0.01521140
2021-08-13,11891528,5474058,0.01487327,0.01611994
2021-08-12,11848375,2399173,0.01480946,0.01487327
2021-08-11,11951314,4396555,0.01503330,0.01480946
2021-08-10,12106008,2911655,0.01507076,0.01503330
