date,mktcap,vol,open_price,close_price
2021-10-04,8346108,16037.72,0.246492,0.275231
2021-10-03,8251231,42584,0.244123,0.246492
2021-10-02,7821760,9800.74,0.229443,0.244123
2021-10-01,6697923,18306.59,0.207121,0.229443
2021-09-30,6563609,9563.21,0.201249,0.207121
2021-09-29,7045760,12770.94,0.198784,0.201249
2021-09-28,7289104,24085,0.214166,0.198784
2021-09-27,7350187,26142,0.217079,0.214166
2021-09-26,7235826,40587,0.213701,0.217079
2021-09-25,7931151,40387,0.238822,0.213701
2021-09-24,8886240,7965.16,0.265505,0.238822
2021-09-23,9136844,9959.63,0.269770,0.265505
2021-09-22,8537200,23639,0.250028,0.269770
2021-09-21,9289905,6858.23,0.269547,0.250028
2021-09-20,10157712,67650,0.299996,0.269547
2021-09-19,10718299,95898,0.318252,0.299996
2021-09-18,11957571,116962,0.349500,0.318252
2021-09-17,10542372,39020,0.311912,0.349500
2021-09-16,10180005,135497,0.300654,0.311912
2021-09-15,8780460,144509,0.264401,0.300654
2021-09-14,9665983,118685,0.282345,0.264401
2021-09-13,8680016,30789,0.257068,0.282345
2021-09-12,8730039,114672,0.257831,0.257068
2021-09-11,11215698,71102,0.330495,0.257831
2021-09-10,12828488,166802,0.379846,0.330495
2021-09-09,10791613,66172,0.314073,0.379846
2021-09-08,8874531,79570,0.263299,0.314073
2021-09-07,11716434,69872,0.337674,0.263299
2021-09-06,11385125,29917,0.337014,0.337674
2021-09-05,10353787,69767,0.307524,0.337014
2021-09-04,9125583,10314.58,0.265176,0.307524
2021-09-03,8410228,77729,0.257391,0.265176
2021-09-02,8038486,76041,0.241836,0.257391
2021-09-01,9810626,31990,0.279251,0.241836
2021-08-31,10172257,19665.18,0.296903,0.279251
2021-08-30,11174982,73169,0.310206,0.296903
2021-08-29,8563434,2543.65,0.254365,0.310206
2021-08-28,8472727,8107.67,0.250058,0.254365
2021-08-27,8008964,68740,0.236535,0.250058
2021-08-26,8498070,104512,0.250413,0.236535
2021-08-25,9555720,143466,0.279553,0.250413
2021-08-24,8765318,255323,0.259670,0.279553
2021-08-23,8439345,20932,0.256699,0.259670
2021-08-22,7989062,20485,0.235646,0.256699
2021-08-21,7885641,88568,0.232206,0.235646
2021-08-20,6549667,4388.40,0.198211,0.232206
2021-08-19,6550280,56304,0.193203,0.198211
2021-08-18,6096411,25119,0.182374,0.193203
2021-08-17,5931956,50572,0.173961,0.182374
2021-08-16,6655567,34451,0.200837,0.173961
2021-08-15,5691277,63777,0.168927,0.200837
2021-08-14,5448042,27841,0.161014,0.168927
2021-08-13,5667764,17492.90,0.165114,0.161014
2021-08-12,5361832,72372,0.157299,0.165114
2021-08-11,5353848,46050,0.168752,0.157299
2021-08-10,5772258,3188.21,0.170047,0.168752
2021-08-09,5560073,40646,0.168996,0.170047
2021-08-08,5255592,24253,0.155217,0.168996
2021-08-07,4116107,10898.26,0.126901,0.155217
2021-08-06,4270541,10603.67,0.126125,0.126901
2021-08-05,4077195,25946,0.124403,0.126125
2021-08-04,3653461,8802.51,0.110031,0.124403
2021-08-03,3785349,3061.93,0.111882,0.110031
2021-08-02,3841857,36317,0.118340,0.111882
2021-08-01,4275343,15562.19,0.129000,0.118340
2021-07-31,4501138,26267,0.133065,0.129000
2021-07-30,4469568,136309,0.135443,0.133065
2021-07-29,3270171,4449.32,0.095732,0.135443
2021-07-28,2608229,39891,0.093159,0.095732
2021-07-27,2793130,70208,0.097025,0.093159
2021-07-26,2422564,169038,0.084529,0.097025
2021-07-25,2277030,48560,0.079328,0.084529
2021-07-24,2081087,24252,0.075102,0.079328
2021-07-23,2554369,7156.70,0.088983,0.075102
2021-07-22,2405008,3148.03,0.085275,0.088983
2021-07-21,2258026,27653,0.078909,0.085275
2021-07-20,2596490,23542,0.091107,0.078909
2021-07-19,2772149,44430,0.096727,0.091107
2021-07-18,2867606,22091,0.099144,0.096727
2021-07-17,3128302,3550.41,0.108513,0.099144
2021-07-16,3033366,18447.76,0.110866,0.108513
2021-07-15,3459059,3865.42,0.120791,0.110866
2021-07-14,3370721,22458,0.122752,0.120791
2021-07-13,3343586,3594.01,0.114719,0.122752
2021-07-12,3639725,10655.03,0.126314,0.114719
2021-07-11,3376602,548.44,0.116022,0.126314
2021-07-10,3432263,19920.69,0.120371,0.116022
2021-07-09,2984357,4506.06,0.100480,0.120371
2021-07-08,3257892,5731.73,0.111789,0.100480
2021-07-07,3338419,44538,0.115848,0.111789
2021-07-06,3398607,99547,0.118688,0.115848
2021-07-05,4032772,25591,0.141093,0.118688
2021-07-04,3827782,45683,0.137942,0.141093
2021-07-03,3643687,8380.49,0.126053,0.137942
2021-07-02,3653481,8895.10,0.126152,0.126053
2021-07-01,4009459,34408,0.137563,0.126152
2021-06-30,3664842,79390,0.128440,0.137563
2021-06-29,3440876,10826.82,0.124972,0.128440
2021-06-28,3158452,16542.63,0.109786,0.124972
2021-06-27,2756825,19421.55,0.096875,0.109786
2021-06-26,3546590,37492,0.106394,0.096875
2021-06-25,3651037,24702,0.125805,0.106394
2021-06-24,3761079,55806,0.135123,0.125805
2021-06-23,2678233,102880,0.093450,0.135123
2021-06-22,3369848,12396.24,0.118078,0.093450
2021-06-21,4703015,70613,0.160401,0.118078
2021-06-20,4306885,30501,0.149545,0.160401
2021-06-19,4017903,71320,0.178472,0.149545
2021-06-18,4356056,10390.61,0.153182,0.178472
2021-06-17,4845132,69869,0.166890,0.153182
2021-06-16,5394038,9848.51,0.181855,0.166890
2021-06-15,5536421,7688.76,0.192237,0.181855
2021-06-14,5222996,9355.81,0.180260,0.192237
2021-06-13,5494435,13192.93,0.191471,0.180260
2021-06-12,5663932,27368,0.194940,0.191471
2021-06-11,5081951,23642,0.177297,0.194940
2021-06-10,5469969,14268.43,0.190153,0.177297
2021-06-09,5619990,37286,0.195485,0.190153
