date,mktcap,vol,open_price,close_price
2021-10-04,2923495,2085.16,0.082166,0.081256
2021-10-03,2802182,0.000000000000,0.078960,0.082166
2021-10-02,2717648,210.14,0.076621,0.078960
2021-10-01,2768700,0.000000000000,0.078052,0.076621
2021-09-30,2671292,987.89,0.075386,0.078052
2021-09-29,2905398,11.57,0.081003,0.075386
2021-09-28,2844784,4260.50,0.080197,0.081003
2021-09-27,2991940,6690.93,0.084550,0.080197
2021-09-26,3347467,1784.60,0.094728,0.084550
2021-09-25,3139779,4402.37,0.088267,0.094728
2021-09-24,3604882,3.44,0.101670,0.088267
2021-09-23,3439448,523.98,0.097079,0.101670
2021-09-22,2467092,16.41,0.069245,0.097079
2021-09-21,3145415,8450.05,0.088711,0.069245
2021-09-20,3528354,5944.27,0.099309,0.088711
2021-09-19,3502427,74.09,0.098780,0.099309
2021-09-18,3541791,934.30,0.099842,0.098780
2021-09-17,4136880,10030.13,0.117094,0.099842
2021-09-16,4217202,11868.13,0.118893,0.117094
2021-09-15,3978784,32263,0.112499,0.118893
2021-09-14,2849508,17995.86,0.080402,0.112499
2021-09-13,2831860,34687,0.080053,0.080402
2021-09-12,2345662,17990.88,0.066067,0.080053
2021-09-11,2370696,27265,0.066891,0.066067
2021-09-10,2736383,27740,0.077244,0.066891
2021-09-09,3282156,42760,0.092379,0.077244
2021-09-08,2512647,0.000000000000,0.070928,0.092379
2021-09-07,2983476,2998.39,0.083345,0.070928
2021-09-06,3030215,546.73,0.084313,0.083345
2021-09-05,2972054,24797,0.083638,0.084313
2021-09-04,2860769,0.000000000000,0.080792,0.083638
2021-09-03,2942830,3012.66,0.083109,0.080792
2021-09-02,3002165,13673.46,0.084694,0.083109
2021-09-01,2927335,22401,0.082671,0.084694
2021-08-31,2743879,2217.72,0.077490,0.082671
2021-08-30,2833560,5012.08,0.079111,0.077490
2021-08-29,2757935,26771,0.077654,0.079111
2021-08-28,3221015,17181.25,0.090300,0.077654
2021-08-27,3006340,32371,0.084859,0.090300
2021-08-26,3072706,1751.40,0.087030,0.084859
2021-08-25,2983614,6338.30,0.084298,0.087030
2021-08-24,3166371,4607.54,0.089524,0.084298
2021-08-23,3172861,3715.09,0.089789,0.089524
2021-08-22,3310094,30863,0.093204,0.089789
2021-08-21,3737287,25742,0.105056,0.093204
2021-08-20,3337369,0.000000000000,0.095824,0.105056
2021-08-19,3245161,760.02,0.091729,0.095824
2021-08-18,3286978,15631.79,0.093083,0.091729
2021-08-17,3396184,42697,0.095619,0.093083
2021-08-16,3599740,19005.93,0.101699,0.095619
2021-08-15,3402040,37399,0.096164,0.101699
2021-08-14,3364745,28232,0.095347,0.096164
2021-08-13,2981405,12586.02,0.085062,0.095347
2021-08-12,3128357,16317.42,0.088462,0.085062
2021-08-11,2698452,5256.36,0.075890,0.088462
2021-08-10,2754383,1027.74,0.079068,0.075890
2021-08-09,2738627,11427.16,0.076302,0.079068
2021-08-08,2873771,5059.45,0.081666,0.076302
2021-08-07,2556235,15189.52,0.072264,0.081666
2021-08-06,2491970,0.000000000000,0.070502,0.072264
2021-08-05,2484526,2737.91,0.072442,0.070502
2021-08-04,2877338,4376.24,0.066463,0.072442
2021-08-03,2538981,6385.77,0.075355,0.066463
2021-08-02,2412301,6390.02,0.067473,0.075355
2021-08-01,2504848,187.58,0.070967,0.067473
2021-07-31,2365171,5329.67,0.068060,0.070967
2021-07-30,2386208,370.06,0.067641,0.068060
2021-07-29,2371828,8602.44,0.067207,0.067641
2021-07-28,2421196,1524.13,0.068708,0.067207
2021-07-27,2358394,634.71,0.066915,0.068708
2021-07-26,2302476,983.29,0.065263,0.066915
2021-07-25,2324453,2016.29,0.065532,0.065263
2021-07-24,2244316,2983.88,0.063643,0.065532
2021-07-23,2205178,484.55,0.062721,0.063643
2021-07-22,2139877,552.88,0.060899,0.062721
2021-07-21,1953793,3432.24,0.055114,0.060899
2021-07-20,1972126,603.24,0.055933,0.055114
2021-07-19,2038970,2506.16,0.057915,0.055933
2021-07-18,1944834,1108.34,0.055083,0.057915
2021-07-17,1967097,493.52,0.055832,0.055083
2021-07-16,2178030,2632.24,0.061712,0.055832
2021-07-15,2184842,1451.53,0.061894,0.061712
2021-07-14,2392092,21.96,0.067995,0.061894
2021-07-13,2255979,0.000000000000,0.064002,0.067995
2021-07-12,2315823,0.000000000000,0.065700,0.064002
2021-07-11,2340970,1149.54,0.066394,0.065700
2021-07-10,2408593,8826.14,0.068808,0.066394
2021-07-09,2446607,1109.07,0.068803,0.068808
